testName,graphID,strength,criteria,noOfNodes,noOfEdges,entitySetGenerationTime,noOfEntities,testSuiteSize,testSuiteGenerationTime,totalPathLength,averagePathLength
Test-1-4,3,3,t_order,10,17,0.0004768372,320,12.3333333333,11.6689442794,145.666666667,11.8108108109
Test-1-5,0,3,t_order,13,15,0.0005841255,449,5.6666666667,5.4410715898,80,14.1176470588
Test-1-5,1,3,t_order,15,16,0.0005271435,470,3,2.8028483391,44.6666666667,14.8888888889
Test-1-5,2,3,t_order,69,142,0.1620359421,195748,132,211.426276922,10972,83.1212121212
Test-1-5,3,3,t_order,10,17,0.0004961491,320,14,8.6905860106,158.666666667,11.3333333334
Test-1-6,0,3,t_order,13,15,0.0005848408,449,4.6666666667,2.9442886512,69.3333333333,14.8571428571
Test-1-6,1,3,t_order,18,21,0.0154430866,4624,17.3333333333,16.6503222783,565.666666667,32.6346153847
Test-1-6,2,3,t_order,82,185,0.3112339973,357650,206.333333333,261.665225585,18634,90.3101777061
Test-1-6,3,3,t_order,10,17,0.0004849434,320,11.6666666667,9.3165766398,137,11.7428571428
Test-1-7,0,3,t_order,15,19,0.0009429455,655,10.3333333333,9.7539165815,151.666666667,14.6774193549
Test-1-7,1,3,t_order,17,20,0.0043468475,3840,15.6666666667,15.2830446561,679,43.3404255318
Test-1-7,3,3,t_order,80,184,0.4008657932,328408,174,218.236298323,15948,91.6551724138
Test-1-7,4,3,t_order,10,17,0.0005598068,320,14.3333333333,9.3251309395,169.666666667,11.8372093024
Test-1-8,0,3,t_order,37,48,0.0088808537,8977,33.3333333333,22.9868676662,1200.33333333,36.0099999999
Test-1-8,1,3,t_order,18,21,0.0037839413,4624,19.6666666667,12.6298643748,609,30.9661016949
Test-1-8,4,3,t_order,10,17,0.0007710457,320,13.6666666667,13.3316073418,162.666666667,11.9024390244
Test-1-9,0,3,t_order,13,15,0.0006439686,449,6.6666666667,6.33649834,96,14.4
Test-1-9,1,3,t_order,16,18,0.0159780979,3150,5,3.0383106073,199.666666667,39.9333333334
Test-1-9,2,3,t_order,75,168,0.2353410721,262408,157.333333333,186.433903933,13910.3333333,88.4131355932
Test-1-9,3,3,t_order,10,17,0.0004968643,320,13,7.9926010768,157,12.0769230769
Test-103-1,1,3,t_order,3,2,0.000056982,1,1,0.5433820089,2,2
Test-103-1,2,3,t_order,36,51,0.0283889771,39304,195.666666667,215.212861617,9074.66666667,46.3781942078
Test-103-1,3,3,t_order,48,113,0.078635931,101614,93.3333333333,82.6524413427,6325.33333333,67.7714285714
Test-103-1,5,3,t_order,75,150,0.4522259235,389017,593,1075.69663437,48917.3333333,82.49128724
Test-103-1,6,3,t_order,15,24,0.0012309551,985,35.6666666667,23.4180486997,552,15.476635514
Test-103-2,0,3,t_order,3,2,4.91142272949E-05,1,1,0.5366110802,2,2
Test-103-2,1,3,t_order,31,42,0.021146059,26100,102.666666667,70.1718453566,4514,43.9675324674
Test-103-2,2,3,t_order,49,85,0.0899250507,108288,534.333333333,434.756129662,31726.6666667,59.3761696819
Test-103-2,6,3,t_order,11,18,0.0006039143,381,14.3333333333,13.5713829994,179,12.4883720931
Test-103-4,0,3,t_order,3,2,9.29832458496E-05,1,1,0.5530497233,2,2
Test-103-4,1,3,t_order,34,48,0.0265250206,34848,178.666666667,129.867144346,7661.66666667,42.8824626865
Test-103-4,2,3,t_order,60,107,0.1883058548,201898,2231.33333333,2064.36169632,133682,59.9112638184
Test-103-4,5,3,t_order,11,18,0.0005850792,381,12.3333333333,7.3233602842,158,12.8108108108
Test-103-5,0,3,t_order,3,2,7.29560852051E-05,1,1,0.8266735872,2,2
Test-103-5,2,3,t_order,42,69,0.0602998734,67240,170.333333333,203.510664781,9131.66666667,53.6105675148
Test-103-5,5,3,t_order,11,18,0.0005941391,381,15.3333333333,11.3759543101,193.333333333,12.6086956522
Test-103-7,1,3,t_order,3,2,0.0001239777,1,1,0.5469962756,2,2
Test-103-7,2,3,t_order,34,48,0.0260198116,34848,179.666666667,195.820403655,7658.33333333,42.6252319108
Test-103-7,3,3,t_order,44,74,0.0641489029,77658,254.666666667,202.941385349,14606,57.3534031413
Test-103-7,6,3,t_order,11,18,0.0008289814,381,13,12.4852554003,165.333333333,12.7179487179
Test-103-8,0,3,t_order,3,2,8.39233398438E-05,1,1,0.8211290836,2,2
Test-103-8,3,3,t_order,13,18,0.0041821003,1584,29,18.2877643108,487.333333333,16.8045977011
Test-103-8,6,3,t_order,11,18,0.000617981,381,13.3333333333,12.7908676465,166,12.45
Test-105-1,0,3,t_order,69,123,0.2279698849,243173,355,355.501370748,28894.6666667,81.3934272301
Test-105-1,2,3,t_order,3,2,5.79357147217E-05,1,1,0.551875035,2,2
Test-105-1,3,3,t_order,15,27,0.0055179596,1385,30.6666666667,20.9204627673,538,17.5434782609
Test-105-1,4,3,t_order,50,92,0.8426361084,89532,232.666666667,296.938445012,11568,49.7191977077
Test-105-1,5,3,t_order,13,20,0.0007791519,534,15,14.5966037114,218.666666667,14.5777777778
Test-107-1,0,3,t_order,52,96,0.0907421112,93896,242,309.258349339,13922.3333333,57.5303030302
Test-107-1,1,3,t_order,23,29,0.0084209442,10164,113.666666667,73.7801565329,3958.33333333,34.8240469207
Test-107-1,3,3,t_order,16,18,0.0046079159,3150,6,3.6032693386,218.333333333,36.3888888888
Test-107-1,6,3,t_order,15,24,0.0014510155,985,43.3333333333,41.6139632861,647.666666667,14.9461538462
Test-107-2,0,3,t_order,74,141,0.3079419136,343216,277.333333333,323.975366672,23443,84.530048077
Test-107-2,1,3,t_order,16,18,0.003018856,3150,5.6666666667,3.2279026508,218.333333333,38.5294117646
Test-107-2,4,3,t_order,25,34,0.0065588951,7060,37,31.0101877054,1534,41.4594594595
Test-107-2,5,3,t_order,11,18,0.0005760193,381,15,9.8628379504,189,12.6
Test-107-3,0,3,t_order,74,140,0.3455750942,343216,307.333333333,543.908653974,27220.6666667,88.5704989156
Test-107-3,1,3,t_order,18,21,0.0039989948,4624,15.3333333333,14.5979517301,697.333333333,45.4782608696
Test-107-3,2,3,t_order,9,8,0.0001840591,84,1,0.8808751106,8,8
Test-107-3,4,3,t_order,35,49,0.0103309155,12640,59,62.4448003769,2136,36.2033898305
Test-107-3,5,3,t_order,11,18,0.0005290508,381,14,13.5961988767,181.666666667,12.9761904762
Test-107-4,1,3,t_order,24,30,0.0092139244,11638,64.3333333333,64.2534589767,2386.33333333,37.0932642487
Test-107-4,3,3,t_order,11,18,0.0006270409,381,14.6666666667,14.1570469538,192,13.0909090909
Test-11-1,1,3,t_order,3,2,0.0007579327,1,1,0.3941063881,2,2
Test-11-1,5,3,t_order,7,12,0.0009691715,125,5.6666666667,2.5852826436,51.3333333333,9.0588235294
Test-11-1,6,3,t_order,3,2,0.000025034,1,1,0.4105846882,2,2
Test-11-1,7,3,t_order,36,52,0.0221090317,29136,124,62.5877880255,4946.66666667,39.8924731183
Test-11-1,9,3,t_order,9,14,0.0004410744,259,9.3333333333,3.9772516886,115.333333333,12.3571428571
Test-11-2,1,3,t_order,3,2,0.0009310246,1,1,0.3774737517,2,2
Test-11-2,4,3,t_order,5,6,0.0012660027,27,2,1.1662089825,13.3333333333,6.6666666667
Test-11-2,5,3,t_order,3,2,0.000025034,1,1,0.3879129887,2,2
Test-11-2,8,3,t_order,9,14,0.0016469955,259,11.3333333333,4.8621230125,136.333333333,12.0294117647
Test-11-3,1,3,t_order,3,2,0.0003228188,1,1,0.4334992568,2,2
Test-11-3,5,3,t_order,5,6,0.0005428791,27,1.3333333333,0.5204930305,9.3333333333,7
Test-11-3,6,3,t_order,3,2,0.000025034,1,1,0.3762360414,2,2
Test-11-3,7,3,t_order,17,24,0.0009300709,748,12.6666666667,5.5157883167,199,15.7105263157
Test-11-3,8,3,t_order,19,25,0.0048120022,5508,19,9.035169363,618.333333333,32.5438596491
Test-11-3,9,3,t_order,9,14,0.000464201,259,9.6666666667,4.1711413066,119,12.3103448276
Test-11-4,1,3,t_order,3,2,0.0001358986,1,1,0.3834602833,2,2
Test-11-4,2,3,t_order,22,32,0.0073590279,8820,58,27.1972483794,2038.33333333,35.1436781609
Test-11-4,3,3,t_order,11,12,0.0003859997,200,3,1.2795608044,34.6666666667,11.5555555556
Test-11-4,5,3,t_order,5,6,0.0004708767,27,3,1.1674506664,18,6
Test-11-4,6,3,t_order,3,2,2.40802764893E-05,1,1,0.3773612976,2,2
Test-11-4,8,3,t_order,16,20,0.0031459332,3150,11.6666666667,5.1008296808,351,30.0857142856
Test-11-4,9,3,t_order,9,14,0.0004649162,259,8,3.4245620569,97.6666666667,12.2083333333
Test-11-5,1,3,t_order,3,2,0.0006620884,1,1,0.3744976521,2,2
Test-11-5,4,3,t_order,7,12,0.0006358624,125,3.3333333333,1.3483516375,33.3333333333,10
Test-11-5,5,3,t_order,3,2,2.98023223877E-05,1,1,0.3799669743,2,2
Test-11-5,6,3,t_order,17,24,0.0009350777,748,13.6666666667,5.9210296472,217.333333333,15.9024390243
Test-11-5,8,3,t_order,9,14,0.0005319118,259,7.6666666667,3.3377196789,98.6666666667,12.8695652174
Test-14-10,0,3,t_order,7,6,0.000125885,35,1,0.5597159863,6,6
Test-14-10,1,3,t_order,28,35,0.0034189224,3764,14.3333333333,9.3607049783,424.333333333,29.6046511628
Test-14-10,2,3,t_order,45,77,0.0380721092,51448,87,68.1136699516,4918.66666667,56.5363984675
Test-14-2,0,3,t_order,13,12,0.0004251003,286,1,0.6073173682,12,12
Test-14-2,1,3,t_order,30,38,0.0169279575,20440,12.3333333333,13.4185943604,789,63.9729729731
Test-14-2,2,3,t_order,49,83,0.0537571907,69792,152,183.910452366,8836,58.1315789474
Test-14-8,0,3,t_order,7,6,0.0001778603,35,1,0.5625663598,6,6
Test-14-8,1,3,t_order,28,35,0.003426075,3764,17,11.3979863326,489,28.7647058824
Test-14-8,2,3,t_order,45,77,0.0380940437,51448,91.3333333333,71.4152566592,5195.33333333,56.8832116788
Test-15-1,0,3,t_order,53,94,0.0819101334,104437,219.666666667,187.391710679,12728,57.942336874
Test-15-1,1,3,t_order,42,70,0.0532011986,67240,76.6666666667,61.1794339816,4498.33333333,58.6739130434
Test-15-1,4,3,t_order,15,24,0.0013489723,985,38.6666666667,24.4905800819,585.666666667,15.1465517241
Test-17-1,0,3,t_order,62,110,0.1889078617,216000,730.333333333,1043.06914528,48040,65.7781834779
Test-17-1,1,3,t_order,18,21,0.0041110516,4624,17,16.8414857388,554.333333333,32.6078431372
Test-17-1,2,3,t_order,33,57,0.0101790428,12520,51,55.624821345,1715.66666667,33.6405228759
Test-17-1,4,3,t_order,45,93,0.2307720184,83248,255,209.262416919,13220.3333333,51.8444444443
Test-17-1,5,3,t_order,13,20,0.0007789135,534,12,7.2250140508,177.666666667,14.8055555556
Test-17-2,0,3,t_order,57,102,0.0800468922,85377,270.666666667,336.695189555,15201,56.1613300492
Test-17-2,1,3,t_order,18,21,0.0040512085,4624,15.3333333333,9.4703552723,488.333333333,31.847826087
Test-17-2,3,3,t_order,47,100,0.1781549454,95220,200.666666667,261.762245337,11551.3333333,57.5647840529
Test-17-2,4,3,t_order,39,66,0.0171029568,21716,101.666666667,116.840899388,3896,38.3213114753
Test-17-2,5,3,t_order,11,18,0.0005509853,381,13.3333333333,9.119808356,164,12.3
Test-19-1,0,3,t_order,16,19,0.0010039806,806,11.6666666667,10.9754939874,188.333333333,16.1428571428
Test-19-1,3,3,t_order,16,31,0.0036420822,1786,55.3333333333,35.7937223117,974.666666667,17.6144578313
Test-19-1,4,3,t_order,46,73,0.4149429798,89100,316,252.915375312,17131.6666667,54.2141350212
Test-19-1,5,3,t_order,29,46,0.0157170296,21168,249.666666667,173.492996931,11155,44.6795727636
Test-19-1,6,3,t_order,14,23,0.0055239201,864,37.6666666667,24.667481343,540.666666667,14.3539823009
Test-21-1,0,3,t_order,25,42,0.0057799816,5353,53.3333333333,35.3722109795,1602.66666667,30.0500000001
Test-21-1,2,3,t_order,5,6,0.000880003,27,1.6666666667,1.445571661,12,7.2
Test-21-1,3,3,t_order,40,58,0.017729044,22660,94,69.7281473477,3956.66666667,42.0921985816
Test-21-1,4,3,t_order,15,24,0.0080919266,985,41.6666666667,40.4423977534,643,15.432
Test-23-1,0,3,t_order,22,37,0.004404068,4292,43.6666666667,30.8555653095,1271.66666667,29.1221374046
Test-23-1,2,3,t_order,4,5,0.0002799034,8,1,0.5535291036,5,5
Test-23-1,4,3,t_order,14,23,0.00111413,864,42,26.450571696,597.333333333,14.2222222222
Test-24-1,0,3,t_order,56,101,0.1187691689,125650,275,240.765084346,16497.3333333,59.9903030302
Test-24-1,1,3,t_order,34,51,0.0316960812,34848,66,50.3684060573,3151.66666667,47.7525252526
Test-24-1,3,3,t_order,10,10,0.0009169579,152,3.3333333333,2.3603959084,36.6666666667,11
Test-24-1,5,3,t_order,57,106,0.0888161659,87440,169,215.934077024,9800.33333333,57.990138067
Test-24-1,6,3,t_order,15,24,0.0011920929,985,37,23.3559643428,575.333333333,15.5495495495
Test-24-2,0,3,t_order,16,20,0.0014698505,772,11,6.842056036,173.666666667,15.7878787879
Test-24-2,1,3,t_order,42,70,0.0661230087,67240,158,124.446266969,8967.66666667,56.7573839663
Test-24-2,3,3,t_order,51,105,0.2088768482,122500,153,205.510466258,11730.6666667,76.6710239654
Test-24-2,4,3,t_order,11,18,0.0005791187,381,14.3333333333,8.7342926661,176.333333333,12.3023255814
Test-24-3,1,3,t_order,56,106,0.1989541054,140770,292,251.823367357,18039.6666667,61.7796803654
Test-24-3,2,3,t_order,39,61,0.039345026,53428,105.333333333,80.5350193183,5961.33333333,56.594936709
Test-24-3,3,3,t_order,10,10,0.0003778934,152,3.3333333333,2.0761365891,38.6666666667,11.6
Test-24-3,5,3,t_order,33,47,0.008713007,9920,52.3333333333,37.8875909646,2068.33333333,39.5222929936
Test-24-3,6,3,t_order,11,18,0.0005710125,381,16,10.1936753591,210.333333333,13.1458333333
Test-24-4,0,3,t_order,16,20,0.0013699532,772,10.6666666667,7.1094386578,165.333333333,15.4999999999
Test-24-4,1,3,t_order,42,69,0.05017519,67240,169.333333333,130.073156357,9728.66666667,57.4527559056
Test-24-4,3,3,t_order,44,85,0.0546419621,77658,186.666666667,149.862984339,12133.3333333,64.9999999997
Test-24-4,4,3,t_order,11,18,0.0021159649,381,15,10.4044202963,183,12.2
Test-24-5,0,3,t_order,72,128,0.1676719189,194570,371,344.152891874,25597,68.9946091644
Test-24-5,1,3,t_order,42,70,0.0548729897,67240,148.333333333,177.733168999,8429.33333333,56.8269662922
Test-24-5,3,3,t_order,10,10,0.0012760162,152,3,2.6979343096,36,12
Test-24-5,5,3,t_order,17,21,0.0038478374,3840,35.6666666667,34.1390560468,1324.33333333,37.1308411214
Test-24-5,6,3,t_order,11,18,0.0005719662,381,12,11.4656836987,160,13.3333333333
Test-24-6,1,3,t_order,16,20,0.0013899803,772,11,6.919592301,175,15.9090909091
Test-24-6,2,3,t_order,37,59,0.1533579826,45360,86,65.0680892468,4893.33333333,56.8992248062
Test-24-6,3,3,t_order,42,80,0.0287578106,29560,69,80.1042336623,3232,46.8405797101
Test-24-6,4,3,t_order,11,18,0.0005469322,381,13.3333333333,13.0464659532,173.666666667,13.0250000001
Test-24-7,1,3,t_order,52,95,0.1706910133,110742,173.333333333,146.999013344,10410.6666667,60.0615384618
Test-24-7,2,3,t_order,39,63,0.0427417755,53428,90,71.275495688,5158.66666667,57.3185185186
Test-24-7,3,3,t_order,10,10,0.000287056,152,2.6666666667,1.6531573931,32,12
Test-24-7,5,3,t_order,53,97,0.0586080551,66280,105.333333333,130.49776872,5769,54.7689873419
Test-24-7,6,3,t_order,11,18,0.0005431175,381,14.3333333333,9.2418657144,183,12.7674418605
Test-25-2,0,3,t_order,13,15,0.0005729198,449,5.6666666667,3.5724324385,81.6666666667,14.4117647059
Test-25-2,1,3,t_order,36,54,0.154009819,41650,51.6666666667,60.0191369851,3365,65.129032258
Test-25-2,3,3,t_order,77,175,0.363945961,287620,209.666666667,245.346979698,17885.3333333,85.3036565975
Test-25-2,4,3,t_order,10,17,0.0005459785,320,14,8.6596570015,163.666666667,11.6904761905
Test-26-1,1,3,t_order,36,54,0.0621819496,41650,55.6666666667,41.9988729954,3616.33333333,64.9640718562
Test-26-1,5,3,t_order,12,19,0.0007410049,452,13.6666666667,13.0598392487,180.333333333,13.1951219512
Test-3-1,1,3,t_order,48,76,0.096487999,101614,245,303.170600335,16074,65.6081632653
Test-3-1,3,3,t_order,27,38,0.0139169693,16900,47,49.0353320439,2181,46.4042553191
Test-5-1,0,3,t_order,84,134,0.0925350189,106778,243,210.267958721,16232,66.7983539095
Test-5-1,1,3,t_order,19,33,0.0023028851,2363,18.6666666667,11.8564999103,455,24.375
Test-5-1,2,3,t_order,13,14,0.0005619526,436,3.3333333333,2.0076663494,50.6666666667,15.2
Test-5-1,4,3,t_order,84,151,0.3161320686,305566,188.666666667,351.123700937,17491.6666667,92.7120141343
Test-5-2,0,3,t_order,19,24,0.001116991,1026,8.3333333333,7.9007846514,152.666666667,18.32
Test-5-2,1,3,t_order,19,33,0.0030529499,2363,20.6666666667,20.4367909431,505.333333333,24.4516129032
Test-5-2,2,3,t_order,13,14,0.0005760193,436,2.6666666667,2.5204613209,41.3333333333,15.5
Test-5-2,3,3,t_order,61,104,0.0704979897,83427,133,110.88591973,8960.66666667,67.373433584
Test-5-2,5,3,t_order,85,159,0.313477993,319218,119.666666667,247.519870996,11789.3333333,98.518105849
Test-6-1,0,3,t_order,53,94,0.0913541317,104437,226.666666667,192.449248711,13107.3333333,57.826470588
Test-6-1,1,3,t_order,20,25,0.0056700706,6498,24.6666666667,24.1703135967,867.666666667,35.1756756756
Test-6-1,4,3,t_order,13,20,0.0008409023,534,13.6666666667,13.1299126148,202,14.7804878048
Test-7-1,1,3,t_order,19,23,0.0288169384,5508,28,22.0754826069,950.333333333,33.9404761905
Test-7-1,4,3,t_order,14,23,0.0017688274,864,37,35.8022907575,523.666666667,14.1531531532
Test-7-2,2,3,t_order,22,30,0.0073950291,8820,57.6666666667,37.6612265905,2121.66666667,36.7919075145
Test-7-2,3,3,t_order,18,21,0.020042181,4624,16.6666666667,16.1070605914,533,31.9799999999
Test-7-2,6,3,t_order,10,17,0.0005328655,320,11.3333333333,10.6684089502,129.333333333,11.4117647059
Test-7-3,1,3,t_order,19,23,0.0050058365,5508,29.6666666667,28.3374626636,1010.33333333,34.0561797751
Test-7-3,4,3,t_order,11,18,0.0008711815,381,15,9.4385097822,190.666666667,12.7111111111
Test-7-4,1,3,t_order,54,102,0.0865478516,83764,238.333333333,194.107414881,13835.3333333,58.0503496503
Test-7-4,2,3,t_order,19,23,0.0046420097,5508,29,23.4595079422,994.666666667,34.2988505747
Test-7-4,6,3,t_order,10,17,0.0005500317,320,12.6666666667,8.5212896665,139,10.9736842105
Test-1-1,0,2,t_cover,88,178,0.0003149509,178,36.3333333333,19.6892302831,2035,56.009174312
Test-1-1,1,2,t_cover,16,18,4.19616699219E-05,18,3.3333333333,1.392449379,60.3333333333,18.1
Test-1-1,2,2,t_cover,241,632,0.0010499954,632,126,111.417050918,9205.33333333,73.0582010582
Test-1-1,3,2,t_cover,83,193,0.0003139973,193,36.6666666667,20.0688375632,1949.66666667,53.1727272728
Test-1-1,4,2,t_cover,14,23,4.50611114502E-05,23,7,3.0231132507,66.6666666667,9.5238095238
Test-1-10,0,2,t_cover,16,20,5.50746917725E-05,20,5,2.1336987019,61,12.2
Test-1-10,1,2,t_cover,16,18,4.50611114502E-05,18,2.6666666667,1.1295785904,51,19.125
Test-1-10,2,2,t_cover,74,163,0.0002379417,163,31.3333333333,16.7378966013,1701,54.2872340426
Test-1-10,3,2,t_cover,10,17,3.09944152832E-05,17,5,2.0223880609,41.6666666667,8.3333333333
Test-1-11,0,2,t_cover,15,19,5.31673431396E-05,19,4.6666666667,1.965900898,53,11.3571428571
Test-1-11,1,2,t_cover,18,21,4.79221343994E-05,21,4.6666666667,1.9878899256,63.3333333333,13.5714285714
Test-1-11,2,2,t_cover,80,183,0.000248909,183,32,17.3373436928,1799.66666667,56.2395833334
Test-1-11,3,2,t_cover,10,17,3.09944152832E-05,17,4.3333333333,1.7498466174,38.6666666667,8.9230769231
Test-1-12,0,2,t_cover,14,16,5.60283660889E-05,16,3,1.2495263418,34,11.3333333333
Test-1-12,1,2,t_cover,18,21,4.60147857666E-05,21,4,1.7019158999,54.6666666667,13.6666666667
Test-1-12,2,2,t_cover,232,595,0.0011301041,595,83.6666666667,70.3523600102,7689.66666667,91.9083665339
Test-1-12,3,2,t_cover,69,142,0.0002069473,142,27.3333333333,14.2640980085,1359.33333333,49.731707317
Test-1-12,4,2,t_cover,10,17,3.2901763916E-05,17,4.6666666667,1.9144294262,38.3333333333,8.2142857143
Test-1-13,0,2,t_cover,45,62,0.0001249313,62,13.3333333333,6.2782022158,414.666666667,31.1000000001
Test-1-13,1,2,t_cover,73,150,0.0002129078,150,33.6666666667,17.7131489913,1295.66666667,38.4851485149
Test-1-13,2,2,t_cover,42,72,0.0001158714,72,16.6666666667,7.8669360479,420,25.1999999999
Test-1-13,3,2,t_cover,90,196,0.0002579689,196,35.3333333333,19.4487326145,1865,52.783018868
Test-1-13,4,2,t_cover,10,17,3.09944152832E-05,17,5.3333333333,2.1905390422,42.6666666667,8
Test-1-14,0,2,t_cover,37,48,0.0001080036,48,8.6666666667,3.9072416623,271,31.2692307692
Test-1-14,1,2,t_cover,18,21,4.41074371338E-05,21,4.3333333333,1.8393513362,64.3333333333,14.8461538462
Test-1-14,2,2,t_cover,238,627,0.0008208752,627,83.6666666667,72.9107379913,8163.66666667,97.5737051793
Test-1-14,3,2,t_cover,88,213,0.0002779961,213,35.6666666667,19.9197336833,2114,59.2710280373
Test-1-14,4,2,t_cover,10,17,3.09944152832E-05,17,5.6666666667,2.2951130072,43,7.5882352941
Test-1-2,0,2,t_cover,13,15,4.81605529785E-05,15,3.3333333333,1.3685456912,34,10.2
Test-1-2,1,2,t_cover,21,28,5.60283660889E-05,28,7.6666666667,3.2730460167,118.666666667,15.4782608696
Test-1-2,2,2,t_cover,227,620,0.0009379387,620,88.3333333333,79.8841319879,8099.66666667,91.6943396227
Test-1-2,3,2,t_cover,70,150,0.0002260208,150,32,16.7778933843,1659.66666667,51.8645833334
Test-1-2,4,2,t_cover,10,17,3.2901763916E-05,17,5.3333333333,2.1573740641,41.3333333333,7.75
Test-1-3,0,2,t_cover,81,165,0.0002510548,165,33,17.5117534002,1610.66666667,48.8080808082
Test-1-3,1,2,t_cover,16,18,3.91006469727E-05,18,3,1.2583806515,55.3333333333,18.4444444444
Test-1-3,2,2,t_cover,225,573,0.0008368492,573,84.3333333333,70.5322473844,7458.66666667,88.4426877471
Test-1-3,3,2,t_cover,79,152,0.0002169609,152,34,17.8548107147,1710.33333333,50.3039215685
Test-1-3,4,2,t_cover,11,18,4.41074371338E-05,18,5.3333333333,2.1632933617,46.3333333333,8.6875
Test-1-4,0,2,t_cover,13,15,5.50746917725E-05,15,3.6666666667,1.524850289,36.3333333333,9.9090909091
